273,简约风格非常适合当下的年轻人，简约不等于简单，它是经过深思熟虑后经过创新得出的设计和思路的延展，不是简单的“堆砌”和平淡的“摆放”，现在家庭的简约不只是说装修，还反映在家居配饰上的简约，房间要以简为主、动静分明、舒适温心，这款简约的风格非常值得推荐哦！！！,,939,475,1,0,0,0,05/10/2011 09:04:16
274,很大方，很喜欢,,941,540,1,0,0,0,05/10/2011 09:19:13
275,好,,943,543,1,0,0,0,05/10/2011 09:34:31
276,立邦开始做室内设计了？,,964,543,1,0,0,0,05/10/2011 11:45:01
277,很实用。。,,970,495,1,0,0,0,05/10/2011 12:44:48
278,喜欢这个背景墙,,984,543,1,0,0,0,05/10/2011 14:45:36
279,你好！现在你设计一套120左右平米的套房收多少钱？,,992,667,0,0,0,0,05/10/2011 15:42:05
280,临窗休闲区的处理我很喜欢！特别有创意！,,993,544,1,0,0,0,05/10/2011 15:42:16
281,非常漂亮，那凉台挺开阔,,998,544,1,0,0,0,05/10/2011 16:12:16
282,清新简洁~很喜欢啊！,,1002,544,1,0,0,0,05/10/2011 16:24:50
283,"我有平面图纸，能设计吗
",,999,508,1,0,0,0,05/10/2011 16:26:20
284,我喜欢的风格,,1014,540,1,0,0,0,05/10/2011 18:50:30
285,清新爽朗，给人一种简约而不简单的感觉,,1017,540,1,0,0,0,05/10/2011 20:10:09
286,好漂亮！,,1026,490,1,0,0,0,05/10/2011 21:48:52
287,"  颜色淡雅、格调简洁，给人一种舒适的感觉！",,1028,544,1,0,0,0,05/10/2011 22:14:26
288,简单，大方，明亮 真的很喜欢这个风格,,1030,540,1,0,0,0,05/10/2011 22:29:52
289,XYC：清新而又高雅，令人倍觉舒适。,,1032,540,1,0,0,0,05/10/2011 22:44:09
290,xihuan!,,1035,543,1,0,0,0,05/11/2011 00:15:38
291,看着很清晰明朗,,1045,546,1,0,0,0,05/11/2011 08:02:25
292,家具的腿最好统一,,1044,537,1,0,0,0,05/11/2011 08:30:51
293,好看的~~~,,864,538,1,0,0,0,05/11/2011 10:33:51
294,我想说这个是什么公司的前台吧。,,867,547,1,0,0,0,05/11/2011 10:39:50
295,这种灯光看起来好舒服噢。~,,868,427,1,0,0,0,05/11/2011 10:41:08
296,喜欢这个地板,,868,184,1,0,0,0,05/11/2011 10:41:42
297,"原来蓝色和白色能搭的这么漂亮",,759,124,2,0,0,0,05/12/2011 14:51:54
298,看着就觉得舒服啊！,,1076,540,1,0,0,0,05/13/2011 16:28:18
299,紫色风啊！   很漂亮！,,1074,546,1,0,0,0,05/13/2011 16:35:12
300,淡雅的感觉,,1074,508,1,0,0,0,05/13/2011 16:36:59
301,很温馨的感觉,,1074,533,1,0,0,0,05/13/2011 16:38:50
302,干净清爽！,,1071,540,1,0,0,0,05/13/2011 16:42:36
303,欧式风么？  洛可可？,,1069,397,1,0,0,0,05/13/2011 17:50:51
304,颜色的跳跃度很强烈,,1069,516,1,0,0,0,05/13/2011 17:52:50
305,可爱风格的嘛？,,1072,451,1,0,0,0,05/13/2011 17:56:21
306,复古风么~,,1072,541,1,0,0,0,05/13/2011 18:00:38
307,如果有别的空间的就更好了,,1072,536,1,0,0,0,05/13/2011 18:01:58
308,原来还是紫色的感觉，可以的,,1072,442,1,0,0,0,05/13/2011 18:03:04
309,您好 您QQ多少啊？ 我可以加您吗？,,1080,667,0,0,0,0,05/14/2011 09:57:03
310,追捧惯了欧洲风，审美疲劳了的住户应该会更喜欢这种我们本土风格的。,,1093,543,1,0,0,0,05/16/2011 13:15:26
311,休闲区我挺喜欢的，只是个人觉得沙发的颜色不太搭。,,1090,544,1,0,0,0,05/16/2011 13:17:14
312,与其说精美，不如说简约。,,1090,542,1,0,0,0,05/16/2011 13:19:10
313,喜欢这个风格的。只是左边的墙显得太空了点儿。,,1084,440,1,0,0,0,05/16/2011 13:21:28
314,看来我还是喜欢现代风呀。,,1087,546,1,0,0,0,05/16/2011 16:01:38
315,是因为我抗拒那紫色么，不喜欢帘子。。。,,1088,442,1,0,0,0,05/16/2011 16:05:12
316,对复式的偏爱，喜欢这楼梯和阁楼的设计。,,1092,533,1,0,0,0,05/16/2011 16:08:13
317,"复式的。IPOD，IPHONE，IPAD可以到处放拉。。。。。。。压根就是放苹果产品的地方。喜欢喜欢。",,1091,517,1,0,0,0,05/16/2011 16:11:38
318,这个是您设计的吗 ？我有这个设计的系列图片，还不错,,366,402,1,0,0,0,05/17/2011 10:03:20
319,清爽！,,1105,544,1,0,0,0,05/17/2011 14:32:47
320,很富贵的感觉,,1106,549,1,0,0,0,05/17/2011 14:34:34
321,安信？,,1108,547,1,0,0,0,05/17/2011 14:37:13
322,还是喜欢这种中国风的,,1108,543,1,0,0,0,05/17/2011 14:37:45
323,要的就是这种利落的感觉啊！,,1109,540,1,0,0,0,05/17/2011 14:41:42
324,有点小复式的感觉,,1110,402,1,0,0,0,05/17/2011 14:47:58
325,很象样板间嘛,,1082,188,1,0,0,0,05/18/2011 14:37:45
326,不喜欢这个红色吊灯。其他都不错！,,1082,116,1,0,0,0,05/18/2011 14:38:43
327,喜欢这个啊！！干净，大方，舒适！,,1082,143,1,0,0,0,05/18/2011 14:42:23
328,喜欢阳台和餐厅，就是电视墙感觉花了点...,,761,544,1,0,0,0,05/18/2011 14:47:06
329,个人感觉客厅混搭得有点过了~其他都还不错,,761,572,1,0,0,0,05/18/2011 14:48:37
330,很华丽,,761,225,1,0,0,0,05/18/2011 14:54:34
331,很典雅的感觉，不错！,,1120,554,1,0,0,0,05/18/2011 17:37:29
332,同意楼上，有一种淡雅的感觉。很喜欢...,,807,554,1,0,0,0,05/19/2011 11:12:02
333,超级华丽.....,,807,576,1,0,0,0,05/19/2011 11:22:01
334,客厅的整体色调比较平衡，在此基础之上，物件陈设的风格多变一点，我看无碍的。呵呵,,807,572,1,0,0,0,05/19/2011 11:26:14
335,客厅蛮漂亮,,1153,584,1,0,0,0,05/20/2011 16:43:52
336,好华丽！,,1153,580,1,0,0,0,05/20/2011 16:50:00
337,又是华丽派么,,1153,577,1,0,0,0,05/20/2011 17:22:12
338,简洁大方。,,1188,585,1,0,0,0,05/24/2011 23:23:33
339,高贵大方。,,1188,549,1,0,0,0,05/24/2011 23:25:41
340,喜欢厨房，没有形容词，就是舒服。,,1187,544,1,0,0,0,05/24/2011 23:28:34
341,好杂的颜色。,,1187,583,1,0,0,0,05/24/2011 23:30:14
342,"这样的背景墙看起来就是觉得有味道。
",,1187,543,1,0,0,0,05/24/2011 23:31:20
343,唉。。。我要是有钱装修就好了。,,1187,439,1,0,0,0,05/24/2011 23:33:17
344,餐桌的周围位置不够吧。,,1180,508,1,0,0,0,05/24/2011 23:42:52
345,比较少看到客厅里这样安放一个书房。很特别。,,1180,518,1,0,0,0,05/24/2011 23:44:29
346,这空间会不会浪费太多了呀。,,1182,584,1,0,0,0,05/24/2011 23:46:48
347,屏风的颜色和墙纸颜色不是很协调，虽然想走的是中国路线，但是有点儿太过，太刻意了。,,1181,582,1,0,0,0,05/24/2011 23:49:00
348,想要一个这样的厨房。,,1181,578,1,0,0,0,05/24/2011 23:49:53
349,好漂亮的楼梯。电视的那墙很特别。,,1183,532,1,0,0,0,05/24/2011 23:52:02
350,这属于什么风格呀？,,1184,153,1,0,0,0,05/24/2011 23:53:31
351,明亮，干净。很喜欢。为什么我只想着这卫生很难弄吧。,,1184,253,1,0,0,0,05/24/2011 23:54:52
352,喜欢那个看书的地方。,,1184,549,1,0,0,0,05/24/2011 23:55:35
353,好温暖的感觉。,,1185,427,1,0,0,0,05/24/2011 23:56:44
354,干净的风格，不错,,1195,596,1,0,0,0,05/25/2011 17:25:56
355,总觉着看着很可爱呢，颜色好喜欢，呵呵,,807,614,1,0,0,0,05/26/2011 10:38:59
356,很洋气的,,1202,587,1,0,0,0,05/26/2011 16:03:49
357,很干练啊！ 果然是很男人,,1203,600,1,0,0,0,05/26/2011 16:10:58
358,我喜欢！,,1205,600,1,0,0,0,05/26/2011 16:29:27
359,居然中了幸运大奖？,,697,697,0,0,1,0,05/29/2011 14:02:07
360,大爱，好喜欢这样的设计！,,1227,139,2,0,0,0,05/30/2011 18:03:31
361,蜜月的时候也是很喜欢酒店的装修，过几年重新装修的话可以试试！,,225,139,2,0,0,0,05/30/2011 18:05:28
362,其实简单大方的装修最耐看,,226,139,2,0,0,0,05/30/2011 18:06:15
363,超爱田园风！,,227,132,2,0,0,0,05/30/2011 18:08:07
364,木质家具保留原色最好看了，借鉴下！,,228,132,2,0,0,0,05/30/2011 18:09:21
365,配饰很和谐,,1231,574,1,0,0,0,05/31/2011 18:55:10
366,介个榻榻米的设计不错，看起来蛮舒适的呃~,,1236,594,1,0,0,0,06/01/2011 11:42:10
367,喜欢这种简洁的风格，很清爽的样子,,1236,698,1,0,0,0,06/01/2011 11:44:02
368,很现代很自然，我家装修可以参考这个呢~,,1236,698,1,0,0,0,06/01/2011 11:45:17
369,地中海风格，稀饭稀饭~尤其楼梯蛮有意思,,1236,596,1,0,0,0,06/01/2011 11:47:11
370,有创意，收了~,,1237,146,2,0,0,0,06/01/2011 11:50:00
371,8错8错，收起来以后慢慢看,,1237,141,2,0,0,0,06/01/2011 11:51:21
372,有意思，我家装修可以借鉴,,1238,138,2,0,0,0,06/01/2011 11:54:37
373,那个蓝色的墙壁不错，开辟一个照片区,,1238,140,2,0,0,0,06/01/2011 11:56:21
374,存下来，老婆肯定喜欢,,1239,131,2,0,0,0,06/01/2011 12:00:13
375,这个也不错，可以留作参考,,1239,130,2,0,0,0,06/01/2011 12:01:23
376,颜色搭配的真好，看起来很舒服,,1239,138,2,0,0,0,06/01/2011 12:03:51
377,好漂亮！等有了孩子也这样弄,,761,143,2,0,0,0,06/01/2011 12:05:45
378,很有想象力！非常不错,,761,142,2,0,0,0,06/01/2011 12:06:35
379,喜欢，尤其是那个浴室,,761,146,2,0,0,0,06/01/2011 12:07:10
380,确实很甜蜜...呵呵,,761,131,2,0,0,0,06/01/2011 12:07:44
381,很清爽，满不错,,761,703,1,0,0,0,06/01/2011 12:09:18
382,挺喜欢这种风格,,761,698,1,0,0,0,06/01/2011 12:10:10
383,还可以，就是图片太小太少~,,761,668,1,0,0,0,06/01/2011 12:11:12
384,这个台子是阳台改的吗？我也想给新房子弄一个，看起来好舒服！,,1245,592,1,0,0,0,06/02/2011 16:25:29
385,这个多大面积？硬装成本多少？设计怎么收费？,,1246,544,1,0,0,0,06/02/2011 16:28:39
386,很大胆的对比色，适合年轻人？不知是何房型，面积几多？,,1246,614,1,0,0,0,06/02/2011 16:31:02
387,喜欢这个桌子，是仿炕桌那种形式吗？油漆用色看起来旧旧的，是故意做旧的吗？,,1246,595,1,0,0,0,06/02/2011 16:33:27
388,这桌子是摆哪的啊？看起来好像跟整体风格不太搭的样子,,1246,595,1,0,0,0,06/02/2011 16:34:14
389,一白到底啊~~感觉稍微单调了点，个人觉得一些配饰上可色彩丰富点，否则缺少家的温馨感觉,,1247,708,1,0,0,0,06/02/2011 16:39:13
390,好清雅！那个荷花的图案是买的现成墙贴吗？还是需要定做的？,,1247,705,1,0,0,0,06/02/2011 16:40:50
391,好喜欢那个浴室，那些卡通的东东是特别订做的吗？,,1249,146,2,0,0,0,06/04/2011 23:16:06
392,喜欢这种墙壁配色，干净,,1255,705,1,0,0,0,06/07/2011 12:06:58
393,不错，蛮有生活气息~,,1255,711,1,0,0,0,06/07/2011 12:09:00
394,不错，不过应该叫一帘幽梦更合适吧，呵呵,,1256,713,1,0,0,0,06/07/2011 12:19:45
395,图片要是再大点就好了！,,1256,138,2,0,0,0,06/07/2011 12:21:11
396,床头柜好有趣，是需要特别订做么？浴室也是，大爱！,,1256,146,2,0,0,0,06/07/2011 12:23:50
397,要是能点击看大图就好了！,,1256,133,2,0,0,0,06/07/2011 12:26:09
398,挺清新，但荷花的质感不晓得怎么样，看图片觉得有点土,,1082,705,1,0,0,0,06/07/2011 14:00:04
399,冷了一点，其他都挺好,,1082,709,1,0,0,0,06/07/2011 14:02:04
400,这种蓝色的墙面好漂亮！花纹是用涂料特殊处理的吗？怎么弄的啊？,,1264,122,2,0,0,0,06/08/2011 17:28:54
401,特别偏爱地中海风格！尤其是马赛克的运用~,,1264,125,2,0,0,0,06/08/2011 17:30:14
402,这个是床还是休闲区啊？好喜欢，是利用原来柜子的预留空间改装的吗？,,1264,126,2,0,0,0,06/08/2011 17:32:08
403,也很喜欢那种穹顶感觉的天花板,,1264,126,2,0,0,0,06/08/2011 17:32:48
404,蓝白配绝对经典,,1265,140,2,0,0,0,06/08/2011 17:37:36
405,别墅？是同一套么？,,1265,619,1,0,0,0,06/08/2011 17:39:46
406,喜欢那个床头的视觉墙,,1265,697,1,0,0,0,06/08/2011 17:41:12
407,大爱梦幻岛，我家以后也这样装,,1265,146,2,0,0,0,06/08/2011 17:49:06
408,不错，收下来,,1265,145,2,0,0,0,06/08/2011 17:49:58
409,有点科技感，其实蛮喜欢这种带点金属质感的材质，不知道成本会不会很贵？,,1266,677,1,0,0,0,06/08/2011 17:56:23
410,只有两张图哦？希望能多放点作品照片,,1266,667,1,0,0,0,06/08/2011 17:58:13
411,闪过,,1139,710,1,0,0,0,06/09/2011 11:14:43
412,小时候都有买过整套的绿野仙踪，那时候总是幻想能够去到OZ国~~,,1271,154,2,0,0,0,06/09/2011 17:54:12
413,这种橙色好纯正，喜欢喜欢,,1271,151,2,0,0,0,06/09/2011 17:55:57
414,图片太小了！看不太清楚丫~,,1271,622,1,0,0,0,06/09/2011 18:00:02
415,我表妹家去年就是在梅雨季装修的，结果装修还没弄完，墙壁就长霉点了，害得后来重新刷了一遍，都是无良的装修公司害的！！赚黑心钱用不好的材料！,,1272,153,2,0,0,0,06/09/2011 18:06:18
416,就是，维护也很重要，尤其是家里的小孩比较皮，喜欢到处乱摸乱画！,,1272,137,2,0,0,0,06/09/2011 18:09:08
417,那种能擦洗的涂料比较好，我家就用的那种,,1272,137,2,0,0,0,06/09/2011 18:10:01
418,大气、华贵,,878,716,1,0,0,0,06/10/2011 16:03:53
419,舒服,,1142,1142,0,0,1,0,06/13/2011 16:06:00
420,很漂亮,,1141,1142,0,0,1,0,06/14/2011 11:04:11
421,餐厅和客厅用一面矮墙隔开显得好开阔,,1297,718,1,0,0,0,06/14/2011 14:45:12
422,浅色好舒服,,1297,695,1,0,0,0,06/14/2011 14:50:33
423,看上去很豪华的说,,1295,712,1,0,0,0,06/14/2011 14:52:42
424,好喜欢这个风格！！,,1295,704,1,0,0,0,06/14/2011 14:54:19
425,看上去好舒服好安静啊,,1294,678,1,0,0,0,06/14/2011 14:56:44
426,舒服 明亮 好喜欢,,1294,701,1,0,0,0,06/14/2011 14:58:25
427,"好大胆的用色阿 关键是很漂亮 ",,1294,614,1,0,0,0,06/14/2011 14:59:36
428,白色 大爱阿,,1296,596,1,0,0,0,06/14/2011 15:00:39
429,豪华 气派阿,,1296,683,1,0,0,0,06/14/2011 15:02:06
430,马塞克好漂亮啊,,1289,628,1,0,0,0,06/14/2011 15:05:33
431,好统一的风格,,1292,585,1,0,0,0,06/14/2011 15:08:40
432,喜欢内个马头，只是装饰用的么？还是兼具什么功能？,,761,713,1,0,0,0,06/14/2011 18:12:06
433,那阁楼是自己隔出来的么？,,761,711,1,0,0,0,06/14/2011 18:13:21
434,这个作品可以叫:牛奶空间~哈哈,,761,704,1,0,0,0,06/14/2011 18:14:47
435,蛮喜欢，但感觉应该叫：混搭地中海,,761,725,1,0,0,0,06/14/2011 18:17:13
436,还好~,,761,697,1,0,0,0,06/14/2011 18:19:32
437,颜色确实蛮多...不过挺好,,761,614,1,0,0,0,06/14/2011 18:20:45
438,有几件家具不错,,761,595,1,0,0,0,06/14/2011 18:22:30
439,现代田园风？,,761,716,1,0,0,0,06/14/2011 18:24:26
440,同感，而且水印太大了啵~,,761,622,1,0,0,0,06/14/2011 18:25:31
441,那个灯好漂亮！超喜欢,,1304,585,1,0,0,0,06/14/2011 18:30:32
442,设计很漂亮，但为什么不用木地板呢？,,1304,585,1,0,0,0,06/14/2011 18:31:24
443,图片小且模糊~,,1304,83,1,0,0,0,06/14/2011 18:32:47
444,这图片也太小了吧,,1304,84,1,0,0,0,06/14/2011 18:33:27
445,会所？,,1304,694,1,0,0,0,06/14/2011 18:34:37
446,别墅哦~~可望不可及啊,,1304,138,1,0,0,0,06/14/2011 18:38:53
447,豪宅，富贵.,,1306,679,1,0,0,0,06/14/2011 18:42:57
448,水印太大，烦人,,1306,632,1,0,0,0,06/14/2011 18:44:10
449,说一下房子具体情况，我QQ740015850,,1315,295,1,17,0,0,06/14/2011 19:41:05
450,"感觉很大气，顶",,1330,295,1,0,0,0,06/14/2011 19:58:23
451,真带劲，跟看大片似的,,1342,295,1,0,0,0,06/14/2011 20:13:04
452,金碧辉煌啊啊,,1371,604,1,0,0,0,06/15/2011 10:47:06
453,好时尚的感觉,,1371,677,1,0,0,0,06/15/2011 10:47:59
454,不错 这个楼梯很美啊,,1370,711,1,0,0,0,06/15/2011 10:48:54
455,天啊 这个电视墙的颜色太漂亮了！！！我好像也弄一个啊,,1370,717,1,0,0,0,06/15/2011 10:49:59
456,好宁静 安静舒舒服服的生活,,1369,714,1,0,0,0,06/15/2011 10:59:17
457,好漂亮 整个家的风格统一到了极点,,1369,704,1,0,0,0,06/15/2011 11:00:39
458,大气,,1369,295,1,0,0,0,06/15/2011 11:02:08
459,很自然,,1368,698,1,0,0,0,06/15/2011 11:04:05
460,房子大就是好啊,,1368,676,1,0,0,0,06/15/2011 11:04:57
461,很美 不过很难打理,,1367,704,1,0,0,0,06/15/2011 11:06:44
462,不错 很好 顶了,,1139,585,1,0,0,0,06/15/2011 11:42:14
463,大气  喜欢这样的风格  只是不知道怎么联系这位设计师   想请这位设计师给设计,,1376,709,1,0,0,0,06/15/2011 22:13:24
464,好漂亮 赞,,1376,705,1,0,0,0,06/15/2011 22:16:30
465,这就是我公司设计的风格，满足客户的需求是我们设计的方向。,,1059,718,1,421,0,0,06/16/2011 10:44:31
466,谢谢！,,1059,704,1,457,0,0,06/16/2011 10:45:56
467,"很节省空间 可以借鉴 ",,1378,729,1,0,0,0,06/16/2011 11:25:45
468,"墙纸好漂亮 ",,1378,725,1,0,0,0,06/16/2011 11:26:51
469,"好漂亮呢 家里有这样一来一个角落很拉风啊 ",,1379,726,1,0,0,0,06/16/2011 11:34:04
470,"房子这么大走田园风好舍得啊  并不是一味的华丽 ",,1379,716,1,0,0,0,06/16/2011 11:36:34
471,"华美啊 气派啊 ",,1380,718,1,0,0,0,06/16/2011 11:39:11
472,"简约而不简单啊 ",,1380,702,1,0,0,0,06/16/2011 11:40:24
473,通透,,1380,574,1,0,0,0,06/16/2011 11:41:30
474,"天花上面贴墙纸很少见 但是很漂亮 ",,1381,728,1,0,0,0,06/16/2011 11:44:08
475,"浅色 大气 ",,1381,723,1,0,0,0,06/16/2011 11:45:13
476,"温馨无限啊 ",,1382,727,1,0,0,0,06/16/2011 11:47:12
477,"暖色调 喜欢 ",,1382,727,1,0,0,0,06/16/2011 11:47:26
478,这就是普通的设计的区别。谢谢,,1059,702,1,472,0,0,06/16/2011 13:58:55
479,"明亮的家让人心情很好 ",,1392,704,1,0,0,0,06/17/2011 10:43:53
480,这个风格太能章显个性了,,1392,717,1,0,0,0,06/17/2011 10:45:00
481,好漂亮的手绘,,1393,748,1,0,0,0,06/17/2011 10:47:14
482,"真的好合这个主题哦 ",,1393,728,1,0,0,0,06/17/2011 10:48:28
483,大气不失时尚,,1393,712,1,0,0,0,06/17/2011 10:50:11
484,很有居家的感觉,,1394,540,1,0,0,0,06/17/2011 10:56:23
485,电视的摆法很奇特,,1394,692,1,0,0,0,06/17/2011 10:57:37
486,"这个奢华不低调 呵呵 ",,1394,721,1,0,0,0,06/17/2011 10:59:02
487,"奢华啊 ",,1394,709,1,0,0,0,06/17/2011 10:59:56
488,小的工作间太棒了,,1395,722,1,0,0,0,06/17/2011 11:02:44
489,"宁静典雅 ",,1395,706,1,0,0,0,06/17/2011 11:03:48
490,"儿童房设计得好可爱 ",,1395,697,1,0,0,0,06/17/2011 11:06:13
491,"就是客厅暗了一点 感觉会压抑吧 ",,1395,697,1,0,0,0,06/17/2011 11:06:44
492,"各种好看 ",,1395,701,1,0,0,0,06/17/2011 11:07:34
493,蓝色毕加索好贴切 对蓝色毫无抵抗力的人啊,,1396,599,1,0,0,0,06/17/2011 11:10:49
494,想起了希腊,,1396,596,1,0,0,0,06/17/2011 11:11:46
495,古朴,,1401,678,1,0,0,0,06/17/2011 11:18:13
496,天花板那没有灯，晚上的照明会不会有点暗？,,1226,717,1,0,0,0,06/17/2011 15:54:53
497,很清爽的说~,,1406,748,1,0,0,0,06/17/2011 16:22:08
498,又见一帘幽梦~,,1406,717,1,0,0,0,06/17/2011 16:50:05
499,蛮有感觉，就是照片拍得不太清楚的说~,,1406,711,1,0,0,0,06/17/2011 16:51:24
500,很清新，给人一种大自然的感觉,,1285,728,1,0,0,0,06/18/2011 19:09:18
501,来往的各位朋友，希望你们提出你们的宝贵建议，能让我有更好的提升！谢谢,,1373,1373,0,0,1,0,06/19/2011 11:05:12
502,谢谢,,1254,714,1,0,0,0,06/20/2011 08:32:31
503,很漂亮。,,1254,715,1,0,0,0,06/20/2011 08:34:02
504,温馨，安静，可以让人放松,,1416,714,1,0,0,0,06/20/2011 08:41:28
505,沙发的颜色是我喜欢的，大方，脱俗,,1416,710,1,0,0,0,06/20/2011 08:43:45
506,飘过,,1417,714,1,0,0,0,06/20/2011 08:47:42
507,不错。很漂亮,,1420,715,1,0,0,0,06/20/2011 09:03:30
508,喜欢这个，怎么没设计师电话 啊……,,1459,715,1,0,0,0,06/20/2011 10:09:52
509,城市里的乡村生活,,1476,716,1,0,0,0,06/20/2011 11:17:14
510,"清新舒服 ",,1476,728,1,0,0,0,06/20/2011 11:19:06
511,"时尚简洁 ",,1477,720,1,0,0,0,06/20/2011 11:20:45
512,"喜欢白色跟鲜红色的搭配 ",,1477,720,1,0,0,0,06/20/2011 11:21:19
513,"轻爽 夏天让人有凉快的感觉 ",,1478,712,1,0,0,0,06/20/2011 11:23:09
514,"好漂亮 简简单单的但是又感觉很华丽 ",,1478,702,1,0,0,0,06/20/2011 11:25:51
515,"金属质感 ",,1480,676,1,0,0,0,06/20/2011 11:31:44
516,"浅色显得房子格外的大啊 ",,1480,704,1,0,0,0,06/20/2011 11:33:13
517,"好花哦 ",,1485,721,1,0,0,0,06/20/2011 11:41:10
518,我就想有个这样的家啊,,1485,701,1,0,0,0,06/20/2011 11:42:01
519,咱们就喜欢简单的颜色  嘿嘿,,854,712,1,0,0,0,06/20/2011 12:18:11
520,喜欢大自然，喜欢绿色，给人一种很舒服，很安静的休息之所,,1285,705,1,0,0,0,06/20/2011 21:10:35
521,这个设计师的作品每个我都好喜欢哦,,1545,723,1,0,0,0,06/21/2011 11:05:20
522,再顶一下你,,1545,728,1,0,0,0,06/21/2011 11:06:05
523,"窗帘墙纸沙发都这么的统一 太夸张了吧 ",,1547,725,1,0,0,0,06/21/2011 11:22:21
524,设计的非常清新，夏天能住这样房子的话，真是惬意,,759,770,1,0,0,0,06/21/2011 11:22:58
525,"爱死这个了 不知道电视墙是画的还是贴的墙纸啊 ",,1547,717,1,0,0,0,06/21/2011 11:23:32
526,好看呢 温馨小窝,,1549,729,1,0,0,0,06/21/2011 11:27:10
527,感觉有点不清不楚 昏昏沉沉的,,1549,726,1,0,0,0,06/21/2011 11:28:26
528,"这是什么风格哦 ",,1550,714,1,0,0,0,06/21/2011 11:50:53
529,一房一世界,,1550,748,1,0,0,0,06/21/2011 11:51:25
530,"感觉不是这个年代的房子 有个性 ",,1551,587,1,0,0,0,06/21/2011 11:54:33
531,整体风格不是那么协调,,1551,672,1,0,0,0,06/21/2011 11:55:30
532,"欧式小风情 ",,1552,690,1,0,0,0,06/21/2011 11:57:30
533,"书房不错 ",,1552,697,1,0,0,0,06/21/2011 11:59:05
534,墙壁和屋顶连成一体很好看哎,,1560,782,1,0,0,0,06/22/2011 11:41:55
535,镜子扩大空间 我们家也是这么做的 呵呵 效果很好呢,,1560,775,1,0,0,0,06/22/2011 11:43:19
536,异国风情,,1563,760,1,0,0,0,06/22/2011 11:44:52
537,照片墙什么的最有爱了,,1563,773,1,0,0,0,06/22/2011 11:45:38
538,彩色空间,,1564,777,1,0,0,0,06/22/2011 11:46:52
539,客厅颜色很新颖大胆啊,,1564,753,1,0,0,0,06/22/2011 11:47:31
540,喜欢啊,,1562,715,1,0,0,0,06/22/2011 11:48:08
541,奢华的样子,,1565,765,1,0,0,0,06/22/2011 11:49:06
542,"壁炉hoho~~ ",,1565,766,1,0,0,0,06/22/2011 11:49:50
543,中国风,,1566,781,1,0,0,0,06/22/2011 11:51:21
544,漂亮啊 太喜欢了,,1566,717,1,0,0,0,06/22/2011 11:51:44
545,很大气,,1562,712,1,0,0,0,06/22/2011 12:11:46
546,很干净的感觉,,1562,711,1,0,0,0,06/22/2011 12:12:59
547,在瑞丽杂志上看到秋天了，支持下,,1562,744,1,0,0,0,06/22/2011 12:15:06
548,手绘真的很棒啊，学习中,,1562,744,1,0,0,0,06/22/2011 12:16:18
549,不错，我喜欢简单的风格。。。。支持。。,,1574,764,1,0,0,0,06/22/2011 22:13:20
550,喜欢这种效果。。。,,1577,764,1,0,0,0,06/23/2011 10:16:20
551,看了这么多这个最喜欢啦~~~~,,1589,717,1,0,0,0,06/23/2011 10:45:27
552,都是镜面,,1589,752,1,0,0,0,06/23/2011 10:46:22
553,呃 这看不出什么奢华哎,,1590,777,1,0,0,0,06/23/2011 10:48:08
554,喜欢这种风格 虽然像酒店了一点,,1590,677,1,0,0,0,06/23/2011 10:49:10
555,空空荡荡的,,1591,762,1,0,0,0,06/23/2011 10:52:21
556,客厅里面放书架不错哦 以前没有想过哎,,1591,764,1,0,0,0,06/23/2011 10:54:16
557,好漂亮,,1592,769,1,0,0,0,06/23/2011 10:57:58
558,整整齐齐 大大方方,,1592,702,1,0,0,0,06/23/2011 11:44:09
559,喜欢喜欢 太好看了,,1592,773,1,0,0,0,06/23/2011 11:45:16
560,哇 好浪漫的家啊,,1593,770,1,0,0,0,06/23/2011 11:47:47
561,"靓啊 ",,1593,704,1,0,0,0,06/23/2011 11:48:26
562,非常喜欢，有卧室的吗,,1596,585,1,0,0,0,06/23/2011 20:11:07
563,非常喜欢，有卧室的吗,,1596,585,1,0,0,0,06/23/2011 20:11:09
564,帮顶。。。。。。。。。,,1582,764,1,0,0,0,06/23/2011 23:17:01
565,儒雅的文化环境 古典艺术的东方神韵,,1615,746,1,0,0,0,06/24/2011 10:51:36
566,"突显品位 宁神静心 ",,1615,771,1,0,0,0,06/24/2011 10:52:38
567,和谐的搭配突显出现代简洁和古典的高贵,,1616,781,1,0,0,0,06/24/2011 10:55:18
568,"祥和宁静 ",,1616,741,1,0,0,0,06/24/2011 10:56:14
569,高雅与尊贵,,1617,738,1,0,0,0,06/24/2011 10:57:59
570,"线条和颜色好和谐啊 ",,1617,693,1,0,0,0,06/24/2011 10:58:31
571,中国风体现高层次的审美与文化修养,,1618,688,1,0,0,0,06/24/2011 11:00:47
572,"舒适 置身其中可以找回远古的那份宁静 ",,1618,684,1,0,0,0,06/24/2011 11:01:29
573,喜欢这种风格 漂亮又实用价,,1618,764,1,0,0,0,06/24/2011 11:02:20
574,古典与现代的结合,,1618,782,1,0,0,0,06/24/2011 11:03:22
575,"书香气息 ",,1619,783,1,0,0,0,06/24/2011 11:06:10
576,OH~~~~~~~~~~~~~~~~~~~~~,,1619,717,1,0,0,0,06/24/2011 11:06:38
577,很中意这种干脆利落的风格，希望以后自己的家也是这样,,1390,540,1,0,0,0,06/24/2011 21:40:29
